source,target,weight
Nucleus,CTPS2,-0.0974296101653329
Nucleus,PPAPDC2,0.478506983891026
Nucleus,FLVCR1,1.83762493193988
Nucleus,KIF13B,-0.0392398294192285
Nucleus,LIMD2,1.28368341479264
Nucleus,PPP2R3A,0.867687929191826
Nucleus,PCID2,4.55189300386872
Nucleus,GSDMB,4.37616103382928
Nucleus,TASP1,1.06145620214011
Nucleus,ZNF736,1.67369642969389
Nucleus,RFX7,0.278222199008928
Nucleus,SLC25A37,2.62021980891557
Nucleus,EML1,-0.800936352470663
Nucleus,BTBD9,-0.210003677835814
Nucleus,MED28,2.01443945491768
Nucleus,PAPPA2,0.447139603092837
Nucleus,CDC40,-0.0942505686793367
Nucleus,PTBP1,5.15409093064589
Nucleus,GLRB,0.409523075273951
Nucleus,DDR2,0.865969985924342
Nucleus,CRLS1,1.86828791015174
Nucleus,C15orf61,2.12600220335468
Nucleus,WDR19,1.8331165236818
Nucleus,GDAP1,0.283616536973532
Nucleus,CEP68,0.114193125199804
Nucleus,SVIP,-0.0472129505039448
Nucleus,LAMTOR3,1.33935133323878
Nucleus,ZNF184,-0.167627613681824
Nucleus,SERAC1,-0.0212290102023137
Nucleus,TRMT13,1.22874358127723
Nucleus,RSBN1L,0.753616510339033
Nucleus,DCTN1,3.71478198363881
Nucleus,PLA2G12A,1.62566777337887
Nucleus,COL7A1,1.74634566555622
Nucleus,C15orf52,4.47329112659112
Nucleus,GTF2IRD1P1,0.713977530948213
Nucleus,ZFAT,0.19265146347272
Nucleus,UBA7,0.41921838008565
Nucleus,LRP8,3.31634289265668
Nucleus,FAM132B,0.243010296932377
Nucleus,MAMLD1,0.577581661171226
Nucleus,TSPAN33,-1.49813190022436
Nucleus,RGL1,-0.646534609725444
Nucleus,SLC30A7,1.68494456313119
Nucleus,ATP11C,0.12411675378699
Nucleus,ACOT4,-1.67879430261538
Nucleus,ETNK1,0.849310397019508
Nucleus,TMOD1,-0.896058243904512
Nucleus,ERBB2IP,4.93469845012342
Nucleus,STMN1,5.38005211273982
Nucleus,SPAST,-0.684231849316433
Nucleus,THAP6,0.882342852215707
Nucleus,COL16A1,1.04985555768803
Nucleus,SLC35B4,0.327137861805467
Nucleus,CREB5,1.49723080605114
Nucleus,NBEAL1,1.30185179081321
Nucleus,ZDHHC24,0.31976883175118
Nucleus,ZXDA,0.924365565191765
Nucleus,MIB1,-0.148280992845747
Nucleus,SYNJ1,0.143074323996711
Nucleus,ZNF516,0.634876793179549
Nucleus,GALNT16,0.479948508244625
Nucleus,BNIP2,0.0463071927941531
Nucleus,SYT7,-0.0803448366963169
Nucleus,FAM171B,-0.487901440180545
Nucleus,STK17B,0.307540531622376
Nucleus,ZNF77,1.0411025703888
Nucleus,H6PD,0.511677399044424
Nucleus,UAP1L1,1.99039404107396
Nucleus,ACOT8,2.97398694500666
Nucleus,RPAP2,0.734646179688451
Nucleus,SP4,0.143501729617699
Nucleus,HHAT,0.118309498119256
Nucleus,ZKSCAN4,0.776696528309198
Nucleus,TTC7A,0.71602324735101
Nucleus,GMEB1,-0.0368859459468272
Nucleus,EXOC8,0.588353357410817
Nucleus,LOH12CR1,1.40633972982476
Nucleus,ZNF215,1.34333380360735
Nucleus,DYRK2,0.84933035643098
Nucleus,FAM167A,-1.16894593842554
Nucleus,PLXNB3,0.808891569812073
Nucleus,DDX60L,0.434446203016446
Nucleus,PCF11,0.75286955930047
Nucleus,GSPT1,0.988999007364626
Nucleus,CFLAR,1.44497678136405
Nucleus,ZNF227,0.361428042733732
Nucleus,USP13,0.724506232638493
Nucleus,KIAA1549L,0.824867169019554
Nucleus,NCOR2,3.93923274240874
Nucleus,HTR1D,1.24211993394946
Nucleus,PPAP2B,0.400713595059757
Nucleus,ATG12,1.19741155934196
Nucleus,VAPA,0.719346107019162
Nucleus,CDC37L1,0.105335367553814
Nucleus,ZBED6,1.07625126886759
Nucleus,CSPG4P12,4.98888661261334
Nucleus,ZNF324B,0.790493341256716
Nucleus,DYRK1A,0.054425114833331
Nucleus,PIK3C2B,-0.340478617931823
Nucleus,GOSR2,1.6223871767722
Nucleus,PRMT9,0.760202579317792
Nucleus,PLAG1,2.07263720779539
Nucleus,GID4,-0.443097351450904
Nucleus,TMEM38B,0.0532857202122681
Nucleus,ATXN1,1.41568138042382
Nucleus,TMPPE,1.30822498572577
Nucleus,SATB2,-0.0663312370785175
Nucleus,PHF2P2,2.97337330887228
Nucleus,TBC1D12,0.28230732790242
Nucleus,LYRM7,0.9014738537812
Nucleus,MGAT3,-0.492689146633764
Nucleus,FRS2,0.670350873530625
Nucleus,ZNF827,0.502154350860611
Nucleus,B3GNT5,1.12247561933448
Nucleus,PID1,-0.882626072964976
Nucleus,NHLRC2,0.963200133490888
Nucleus,SLC9A3P2,-1.09651124460999
Nucleus,KDELC1,0.0878612584579894
Nucleus,PHF10,1.17579426257153
Nucleus,MEF2D,1.21857254823799
Nucleus,FRAS1,0.854484499976268
Nucleus,STK38L,-0.418530582702869
Nucleus,CCDC152,-0.13613542131783
Nucleus,TBX15,-0.559510483259294
Nucleus,CAPZA2,-0.942506829443513
Nucleus,TOM1L2,0.130549016945977
Nucleus,ESCO1,0.292227472566039
Nucleus,TEKT4,1.8079305986705
Nucleus,PC,-1.26911617474727
Nucleus,NR6A1,2.18814253199357
Nucleus,RICTOR,1.14009443440465
Nucleus,TPT1,2.98353928396778
Nucleus,ZBTB6,0.402494595338937
Nucleus,VWA7,-0.0477557434334274
Nucleus,FAM172A,-1.31417553054064
Nucleus,SCLT1,0.194197345903438
Nucleus,NT5DC3,1.05051385962074
Nucleus,FAM73A,0.323927920492464
Nucleus,CALM1,-1.05555047507315
Nucleus,PGM3,0.594254596547963
Nucleus,LRRN1,0.138240680116861
Nucleus,IMMTP1,-1.83827789548271
Nucleus,SEC14L1P1,0.75342284907467
Nucleus,SASH1,-0.838633062214172
Nucleus,MICALCL,-0.195755915415148
Nucleus,ATP6V1E2,0.37120106009052
Nucleus,LNPEP,1.35590341991802
Nucleus,CCDC74B,0.494397618296608
Nucleus,SNHG17,4.70223644909648
Nucleus,GPR39,0.611700911418544
Nucleus,IFNAR2,0.834051322923732
Nucleus,BBS10,0.948267610281175
Nucleus,ANAPC11,3.98377222000295
Nucleus,BUB3,3.59404611957963
Nucleus,FAM46A,0.223041784241578
Nucleus,GPC6,0.0351066853556408
Nucleus,TMEM74,-0.317953236156607
Nucleus,FBXO28,-0.00244009335354351
Nucleus,CDK5R2,-0.601871378946099
Nucleus,GNAO1,-0.475533927757727
Nucleus,ZNF322,1.17639791625164
Nucleus,EPHB6,-0.859623673956499
Nucleus,C1QTNF2,-0.254442329792815
Nucleus,WWP1P1,-0.97687462384644
Nucleus,XPR1,1.0304254454904
Nucleus,SH2B2,-1.1555181349545
Nucleus,CADPS2,-0.295375852179952
Nucleus,NRIP1,-0.0961545749431515
Nucleus,IL22RA1,0.367326615083536
Nucleus,ATE1,-0.543467362910366
Nucleus,EML6,1.84333477321189
Nucleus,VAV1,-1.27545503549774
Nucleus,PDIA3,0.0378028713463347
Nucleus,MAGI3,0.364505603082269
Nucleus,LRRC8C,0.559527334707051
Nucleus,SMG9,2.58666680625215
Nucleus,COG8,1.79745840566941
Nucleus,CAB39L,-0.610095557328206
Nucleus,SUPT5H,5.0147899025435
Nucleus,AHRR,0.568353532948668
Nucleus,CDC14B,0.78326504293352
Nucleus,AP4M1,0.29595386999965
Nucleus,ZNF497,0.385025649378176
Nucleus,PLEKHA2,-0.524460121846646
Nucleus,GXYLT2,-0.404337571554836
Nucleus,ZNF271P,0.535022466384067
Nucleus,PARP9,1.15757577724674
Nucleus,LNX2,-0.135746162267663
Nucleus,PGM2L1,-0.655351030821
Nucleus,ZNF70,1.29589939371182
Nucleus,PDHA1,-0.32775172181639
Nucleus,ARL1,-0.270358751708416
Nucleus,CLCN4,0.0140486762073151
Nucleus,BTN3A1,0.712636138615898
Nucleus,PTPDC1,0.908232412895247
Nucleus,IFIH1,-0.919911738680116
Nucleus,ZDHHC17,2.24070726427253
Nucleus,ZFP92,1.35263009755332
Nucleus,TUBGCP4,0.322610880076249
Nucleus,NUPR1,1.47972628190965
Nucleus,LYN,0.599768609088224
Nucleus,FZD5,0.960606463951229
Nucleus,DHODH,0.289027469613142
Nucleus,EP400NL,2.46320908932003
Nucleus,KIN,3.31986383139303
Nucleus,WNT7B,-0.811536987351091
Nucleus,PLEKHM1P,2.77917878135988
Nucleus,CYTH1,5.1305033993924
Nucleus,LIN7C,-0.874517740402874
Nucleus,HPS5,-0.266275944151872
Nucleus,PTRH2,4.61282452189236
Nucleus,MXRA7,-0.558436822639655
Nucleus,PDSS2,-0.922835772906146
Nucleus,ATP2A2,1.57299432956857
Nucleus,KIAA1143,0.122541886615814
Nucleus,OSBPL8,-1.4856944582218
Nucleus,CHST11,0.308399255766667
Nucleus,CHRDL1,-0.485253730270059
Nucleus,SCN5A,0.765083031588928
Nucleus,ZNF33A,1.2425600125404
Nucleus,GPATCH1,-0.303769644348781
Nucleus,KDM1B,-0.761847642431591
Nucleus,ZMAT3,0.95160959395797
Nucleus,GMIP,0.37786101076668
Nucleus,GLIPR1,0.17829126832116
Nucleus,FAM149B1,-0.235847480346664
Nucleus,PPARA,-0.179462487559548
Nucleus,TNIK,-0.539000340932124
Nucleus,DCAF12L1,-1.52460200154961
Nucleus,MTURN,1.70132583776453
Nucleus,MTX3,1.34593059028941
Nucleus,RIMS3,1.3013016115474
Nucleus,ZNF860,0.765158037425902
Nucleus,PPHLN1,4.84664155336892
Nucleus,NSUN3,0.36663092627774
Nucleus,LTB4R2,2.78690279789783
Nucleus,PIK3R1,-0.0509885044541912
Nucleus,WWC1,1.46936323100447
Nucleus,INHBE,0.272842589843544
Nucleus,WHSC1L1,0.932968897941277
Nucleus,DENND6A,0.410177208916789
Nucleus,MARK1,-0.0359108879514965
Nucleus,UBXN7,1.40661981634199
Nucleus,SKIL,0.411395209373017
Nucleus,CD274,1.46742490540617
Nucleus,PARP1P1,-0.362496129474967
Nucleus,MROH1,4.15198682246343
Nucleus,CCDC120,-0.411315044011617
Nucleus,ALG9,1.19329858129495
Nucleus,MMACHC,0.557398508070812
Nucleus,TSC22D3,-1.41785273775794
Nucleus,MTSS1L,-0.0823384558153772
Nucleus,TRIM23,-0.163179798018789
Nucleus,KLF9,-0.518171391271734
Nucleus,CYP3A5,0.740793332396732
Nucleus,NAPB,3.02556541212506
Nucleus,TADA2B,-0.693228851709415
Nucleus,COQ4,3.8706843040719
Nucleus,CASP8AP2,1.07480178711471
Nucleus,VPS41,0.569521938228639
Nucleus,ZYG11B,-0.275069467474671
Nucleus,PPARGC1B,1.04022512437978
Nucleus,FAHD2A,3.5682954228841
Nucleus,CAPN5,-0.269032997753417
Nucleus,ZNF764,0.193617013630216
Nucleus,CSRP2BP,-0.809905411481988
Nucleus,UMPS,2.85816046427748
Nucleus,GPS1,1.76733675855439
Nucleus,PFKFB2,0.282979774308526
Nucleus,ERGIC2,0.897072235905916
Nucleus,ZNF614,0.0142440857083073
Nucleus,DGCR14,0.0723723347522124
Nucleus,CEP128,1.42282199822434
Nucleus,SH3RF2,0.657790591918079
Nucleus,GFOD2,1.43019266893588
Nucleus,NOS2,-0.803684217514278
Nucleus,DNAJC16,1.02671184881823
Nucleus,SULT1B1,0.6193419215613
Nucleus,RAD1,1.72881321973629
Nucleus,CCDC85C,1.44079230000202
Nucleus,DDHD2,0.454019060723637
Nucleus,TPST2,0.984976718714107
Nucleus,RTN4,3.27503688483163
Nucleus,MBTD1,1.39105691199972
Nucleus,ANGPTL2,-0.344734612601786
Nucleus,METTL2B,0.563515851799732
Nucleus,ZSCAN20,1.26724065737902
Nucleus,SEC22C,1.52825071577994
Nucleus,HIPK3,-0.502661696979294
Nucleus,CHTOP,5.14151410636789
Nucleus,MIPOL1,1.98474159552441
Nucleus,LARP4P,-0.208100384999997
Nucleus,USP40,-0.103630151256726
Nucleus,RHBDD1,-0.0631648859755336
Nucleus,SERINC5,0.550377333408103
Nucleus,DNAJB5,3.54187279079579
Nucleus,LGALSL,-0.59395007824561
Nucleus,ATP5BP1,-2.19151061542308
Nucleus,FAM84B,0.332762595049649
Nucleus,SIPA1L3,-1.28081989334355
Nucleus,TMEM39A,1.99972029578046
Nucleus,SRD5A3,-0.0046896794529125
Nucleus,OPHN1,0.135201127568367
Nucleus,SLC22A4,1.27861472547412
Nucleus,HOMER1,-0.301699556247657
Nucleus,ZNF551,1.15206798996638
Nucleus,MBD2,2.96273145568833
Nucleus,NFIB,-0.209532114833163
Nucleus,KAT2B,-0.5698797503244
Nucleus,ZNF197,0.454336050741428
Nucleus,CCSER2,0.503937828761049
Nucleus,ASB7,0.336649916224411
Nucleus,ZFP90,0.355532105427083
Nucleus,GUK1,3.61990269133719
Nucleus,CXADR,0.366983033883439
Nucleus,TMOD3,-0.543431119104063
Nucleus,ASTN2,4.88745581508298
Nucleus,ARL10,1.67972840493714
Nucleus,L2HGDH,0.671457958854384
Nucleus,KIAA0141,3.06985878843945
Nucleus,TCTN2,-0.0975972086428866
Nucleus,FTX,1.08131637864537
Nucleus,SMEK2,1.32856517688563
Nucleus,ZNF605,1.05464860511864
Nucleus,GTF2A1,-0.983719181530556
Nucleus,MOCS3,0.179031058522268
Nucleus,RPS6KA3,0.789947947020795
Nucleus,LANCL2,-0.471899775804182
Nucleus,GTF2H5,0.81603411929829
Nucleus,CPT2,-0.718430631228732
Nucleus,SLC9A3,1.11547652916539
Nucleus,FOXO4,-1.12829387614996
Nucleus,SLC37A2,0.346605766909019
Nucleus,CECR7,1.88579062099921
Nucleus,IPO5,-0.51660580060985
Nucleus,SOX4,-0.261663931338928
Nucleus,RAP2A,-1.10099254103979
Nucleus,FAM60A,4.8037900749585
Nucleus,ZRANB1,-0.537787873952156
Nucleus,EVC,1.97094423980919
Nucleus,WWTR1,-0.767107441449605
Nucleus,ADAM10,1.60203922352167
Nucleus,MYH11,0.150247636125863
Nucleus,RBM12B,2.39209759809431
Nucleus,KIF26A,-1.48737637483843
Nucleus,HK2P1,-1.02630098506187
Nucleus,HIPK2,-0.817285736781073
Nucleus,POFUT2,2.70142411235722
Nucleus,POU2F1,0.149120563409521
Nucleus,COL4A3BP,0.28279747359234
Nucleus,TRIP12,0.106548836388772
Nucleus,FAM199X,1.89951090958416
Nucleus,RPAP3,1.05245953150987
Nucleus,SFSWAP,3.93628510422047
Nucleus,FAM43B,-1.22853100607281
Nucleus,KANK1,0.0491652934713931
Nucleus,PRSS54,0.92427409860269
Nucleus,MPST,3.08652056332418
Nucleus,KIF13A,-0.565440533306997
Nucleus,APOL6,-0.257672386172872
Nucleus,NPTXR,-0.0864793786209198
Nucleus,TCHP,1.86056432787387
Nucleus,C3orf58,0.796364559315541
Nucleus,ZNF343,0.916024016286782
Nucleus,S1PR2,-0.338120989140968
Nucleus,JMJD6,1.37584301872108
Nucleus,ZSCAN29,1.14238215738207
Nucleus,CCP110,-0.187766179180778
Nucleus,OFD1,0.479970822224808
Nucleus,MZT2A,4.91385017335233
Nucleus,AIF1L,-0.711760571705027
Nucleus,UBE2D4,-1.41424541421148
Nucleus,SLC35F3,0.245907023371681
Nucleus,RPL32P3,5.37210569457673
Nucleus,NRP1,-0.0582299906174857
Nucleus,CHM,-0.171615868915304
Nucleus,NOM1,0.71239864918046
Nucleus,FAAP20,1.27654444600822
Nucleus,TMEM120B,1.78634397599078
Nucleus,TBC1D8,1.03725185316409
Nucleus,ZBTB43,1.66712300483335
Nucleus,FAM161B,0.111376727220917
Nucleus,SORBS1,-0.316443978179135
Nucleus,CBLL1,0.0799985221858412
Nucleus,SLC7A11,0.522813137845531
Nucleus,C5orf66,0.865230201814033
Nucleus,SNRK,-0.249906785279691
Nucleus,C12orf43,0.878138172776341
Nucleus,SDE2,-0.832130672905665
Nucleus,RNF219,-0.430677224680709
Nucleus,SMTN,5.26302586904041
Nucleus,FAM160A1,0.413607975618019
Nucleus,ARL4A,0.180424372506512
Nucleus,HSP90AB6P,-1.77455226710517
Nucleus,MKRN3,2.17193924828257
Nucleus,UBR1,-0.436562733172625
Nucleus,PNPLA8,-0.696826158485514
Nucleus,MAP3K10,-0.514213354338931
Nucleus,ZCCHC24,-0.940580493388586
Nucleus,LRRC8B,0.213953655874221
Nucleus,THSD7B,0.860024269507154
Nucleus,RMND5B,0.794090758672058
Nucleus,TMEM63C,0.15068747053716
Nucleus,NLE1,1.05115283324971
Nucleus,HSD17B1,1.60280519597992
Nucleus,TTC3P1,-0.642214561799337
Nucleus,MAN2A1,1.03427517705783
Nucleus,FLYWCH1,0.391093038011271
Nucleus,CLUHP3,3.42358598966907
Nucleus,ST6GAL1,-0.63107223814939
Nucleus,CWF19L2,0.679960993310496
Nucleus,UBE2V2,0.523546511427609
Nucleus,EMG1,1.73364767599196
Nucleus,ETFB,3.79919321410164
Nucleus,F8,-1.71204793300963
Nucleus,DDX19B,1.03552473892076
Nucleus,SNX33,2.33952326350889
Nucleus,GEN1,1.75522798028632
Nucleus,EEF2K,-0.0396246022047828
Nucleus,TMEM184C,-0.5062475674845
Nucleus,MMAB,0.180551777459625
Nucleus,GIPC3,-0.0557868866218483
Nucleus,KLF7,1.22168272172391
Nucleus,HERC6,-0.399308735791918
Nucleus,DNAJB9,0.447906387172461
Nucleus,ZSCAN12,1.70308517611024
Nucleus,FAM122A,0.259862427443669
Nucleus,TVP23A,-0.290878745023433
Nucleus,DBNL,1.51690305298425
Nucleus,ZNF628,-0.548784401282411
Nucleus,TRMT1L,-1.01546266408622
Nucleus,TMEM56,-0.249481823909666
Nucleus,SMNDC1,0.716384314614946
Nucleus,GALNT15,0.122042829523788
Nucleus,MCOLN2,1.03964354210209
Nucleus,SLA2,0.424883781573542
Nucleus,CASP8,1.10231551014976
Nucleus,KSR1,0.998350617735866
Nucleus,NIPA1,0.990530223443312
Nucleus,NFAT5,0.845611519805895
Nucleus,THOP1,2.25146424879938
Nucleus,TMTC3,0.074122316627953
Nucleus,OTUD4P1,-0.689226854134563
Nucleus,RAPGEFL1,2.69050421912462
Nucleus,KRTCAP2,4.24410397867057
Nucleus,PIGK,-0.147027071620175
Nucleus,FRS3,-0.236806110637516
Nucleus,RCOR1,-0.289246771747127
Nucleus,PEX6,-1.7954570083359
Nucleus,RBM33,1.14976836097244
Nucleus,RASD2,-0.823462087608921
Nucleus,TPMT,-1.88317233730543
Nucleus,MTHFR,0.472880196886187
Nucleus,LUC7L3,5.31010320250745
Nucleus,ANKRD49,0.879058826237709
Nucleus,OSBPL10,-0.145807758258476
Nucleus,STYX,-0.517897293017961
Nucleus,RABGGTB,5.20003205716388
Nucleus,NEK10,-0.0881854850676416
Nucleus,BLACAT1,2.4246081562804
Nucleus,UPF3A,4.16435647964418
Nucleus,IPMK,-0.73117547037452
Nucleus,MAPK1IP1L,-0.323207241639705
Nucleus,ZNF778,1.98130234831983
Nucleus,VPS13C,0.642979674577384
Nucleus,MAGEE1,-0.788459920064225
Nucleus,GPC4,-0.294253365036741
Nucleus,DTX4,-0.234217857521705
Nucleus,ZNF480,-0.402994993454668
Nucleus,COG3,0.843254620910904
Nucleus,PKD2,1.3149263606887
Nucleus,TIA1,1.75301841593956
Nucleus,CALCOCO2,-0.477251505768335
Nucleus,NLN,1.43526138765265
Nucleus,CA13,0.727928895496966
Nucleus,SPRED1,-0.536339772778988
Nucleus,KIF5C,0.294140812545903
Nucleus,SEC22A,0.986665374961461
Nucleus,ZNF365,0.165958915403957
Nucleus,ACTR3,5.52023687455745
Nucleus,ARHGAP31,-0.864760160087947
Nucleus,GREB1,-0.426827456407603
Nucleus,KRBOX4,1.51965181171097
Nucleus,SCAF11,0.338542279405237
Nucleus,KIAA0355,-0.0271744281896837
Nucleus,ELK4,1.30589620539914
Nucleus,GMCL1,0.24168402561421
Nucleus,CBFA2T2,0.772145044034131
Nucleus,TIGD7,1.34093444175081
Nucleus,HELQ,0.661354224807546
Nucleus,RDH10,-0.402031425798294
Nucleus,SNRNP48,0.880118036416511
Nucleus,SLC35B3,0.169787572776412
Nucleus,TMX4,-0.807525662127085
Nucleus,ARSB,-0.541624983651499
Nucleus,IQSEC2,-0.262812662466544
Nucleus,MAN2B2,1.17087521912159
Nucleus,PRKCE,-0.742078644783993
Nucleus,INO80D,1.29619885333086
Nucleus,BPGM,-1.4963558597345
Nucleus,ICE2,0.818828054083922
Nucleus,DMXL1,0.754184284185104
Nucleus,TIGD5,0.974467024468061
Nucleus,RAPH1,0.257346695104336
Nucleus,KIAA1033,0.155681392943779
Nucleus,ALKBH8,0.0379255533382796
Nucleus,C16orf72,1.83607139440414
Nucleus,ZNF618,-0.0124978989504604
Nucleus,CCSAP,-0.105702260017265
Nucleus,VASH1,0.387992693339277
Nucleus,LTB4R,4.05075829204131
Nucleus,ARID3A,-0.200955566052828
Nucleus,KIAA1211,-0.860429049745525
Nucleus,GP6,0.151028401187001
Nucleus,CPPED1,0.44872811702057
Nucleus,SLC7A6,1.73202721518822
Nucleus,METRN,0.593640975495399
Nucleus,HECTD2,1.88270118744971
Nucleus,ACOX1,-0.0545859004025835
Nucleus,ZNF749,1.66963706320668
Nucleus,KIAA1549,0.311938550655308
Nucleus,ADCY9,-0.103247639265117
Nucleus,FIG4,-0.4731909539122
Nucleus,DCHS1,0.13827046875239
Nucleus,ZNF438,-0.155628559949872
Nucleus,EEA1,0.636395995996138
Nucleus,SEC63,1.53296093046472
Nucleus,IGDCC4,-0.289556952415301
Nucleus,FNIP2,0.142733736774194
Nucleus,ZEB1,-0.968471620718731
Nucleus,UPP1,4.09784084825011
Nucleus,PAN3,0.779603239325587
Nucleus,ZNF451,0.659745541752028
Nucleus,RFXAP,1.31851686924377
Nucleus,EPPIN,-0.46247148157841
Nucleus,HUNK,-0.230571267386244
Nucleus,FRMD4A,0.36182040664476
Nucleus,PTER,-0.382981700849766
Nucleus,NHLRC3,2.15084695555559
Nucleus,PARP4P2,0.0448738563010114
Nucleus,ITGB1BP1,2.60466917095927
Nucleus,C8orf46,-0.0815616583087866
Nucleus,WNK4,1.43923846049261
Nucleus,DPY19L2P2,1.45483912300895
Nucleus,BRWD3,1.01582261542838
Nucleus,SSH2,0.285344364548377
Nucleus,NSUN4,1.39728222285222
Nucleus,FAM105A,0.719964194164131
Nucleus,THRAP3P1,-1.54774490839908
Nucleus,CCDC25,-0.465448424034103
Nucleus,METTL21B,-0.128864949877451
Nucleus,ZNF561,0.45126350320499
Nucleus,SAMD10,-0.162914224802079
Nucleus,PTAR1,1.90896665298314
Nucleus,C1GALT1,1.07097865794786
Nucleus,KIAA1462,-1.23037315951165
Nucleus,RAD50,0.429893142267627
Nucleus,MEF2A,0.124137940685874
Nucleus,TRIM33,0.730709700940925
Nucleus,SDF4,3.22252635903408
Nucleus,OPLAH,0.157815685371176
Nucleus,DNAJC3,0.0800044040801394
Nucleus,ARMCX5,0.443361859389197
Nucleus,ZBTB21,-0.105928366145171
Nucleus,MIA3,1.2895551729239
Nucleus,PURA,0.304158671786859
Nucleus,ABCD1,-0.645306307567368
Nucleus,DOCK10,0.352476007772462
Nucleus,PNMA2,-0.297648255487534
Nucleus,INO80E,3.41640013133858
Nucleus,QRFPR,0.603612349553939
Nucleus,XRCC6P4,-2.22980761343373
Nucleus,TAF1D,5.11567291026964
Nucleus,ASAP2,-0.288349027639246
Nucleus,TBC1D14,-1.15348356745432
Nucleus,MIER1,-0.0741310572199702
Nucleus,DIXDC1,-1.14657453071773
Nucleus,ARRDC1,0.744102116414647
Nucleus,PLEKHF2,-0.512263572834927
Nucleus,ARFGEF3,-0.0680486750381388
Nucleus,KIAA0930,0.47588969537931
Nucleus,SLC16A2,-0.447911126946422
Nucleus,PITPNM2,0.554651862882484
Nucleus,C18orf25,1.04732161231623
Nucleus,SPTY2D1,-0.331605825170821
Nucleus,ABHD15,0.205584784017086
Nucleus,MCM5,2.11526916848092
Nucleus,PDLIM5,-0.0466877369113418
Nucleus,ANKRD50,0.521828963441738
Nucleus,KLHL42,1.06640792933607
Nucleus,ICOSLG,0.323849759036508
Nucleus,C2orf49,1.60518882299431
Nucleus,CX3CL1,0.788840387241852
Nucleus,C2CD3,0.903597071074455
Nucleus,ALOXE3,-0.169116694389376
Nucleus,PLEKHM3,1.34145467901564
Nucleus,RNGTT,-0.963200959112825
Nucleus,PI4KAP2,4.7725042645371
Nucleus,PPP1R2,-0.767922341833813
Nucleus,CXorf38,0.770152708293575
Nucleus,ATXN7,0.930967018544402
Nucleus,DDX58,0.0290619170310262
Nucleus,TRMU,1.77720857246007
Nucleus,TPTEP1,1.74994998296982
Nucleus,CHRNA4,1.12348102912468
Nucleus,ATXN7L2,3.64264525167255
Nucleus,ACAD11,2.28834579526372
Nucleus,B3GALT6,0.311962576133521
Nucleus,SLU7,-1.44569555725728
Nucleus,MTA3,1.019929174832
Nucleus,OSBPL7,1.69026441873077
Nucleus,RAE1,5.25090792424113
Nucleus,C3orf17,1.7036388873336
Nucleus,MAP3K1,-0.177888785000369
Nucleus,CYB5B,2.33967713374549
Nucleus,ATAD3C,0.748023154991928
Nucleus,PLEKHG3,2.37726078217072
Nucleus,IFT122,4.42145897931904
Nucleus,CNST,0.33465881643488
Nucleus,CCDC69,-1.17095390484816
Nucleus,VTI1A,0.665452325250449
Nucleus,SOCS4,2.64794303512961
Nucleus,ABCC9,0.200364802082275
Nucleus,TMEM8B,-0.475194361681507
Nucleus,PTPRG,0.0318926183586794
Nucleus,LATS1,0.652708299984467
Nucleus,FBXW2,0.927518160652367
Nucleus,SIX4,0.636199163355464
Nucleus,VSIG10,-0.315980103806093
Nucleus,THNSL1,-1.01415321207235
Nucleus,DUSP10,0.0645253572943503
Nucleus,UBE2K,1.54464458762868
Nucleus,HIVEP3,-0.14366358938223
Nucleus,FDX1,-0.784309293583697
Nucleus,B3GNT9,1.15978979007773
Nucleus,TMEM92,0.24778768432948
Nucleus,NLRX1,-0.731858546540967
Nucleus,NAV2,0.301469688216133
Nucleus,SVILP1,-0.827381252537285
Nucleus,APH1B,1.00458788281791
Nucleus,KIF4B,-1.47492892285393
Nucleus,RAB36,-0.541397249638671
Nucleus,MAP3K12,3.90951345858018
Nucleus,SYNPO,1.78958202145005
Nucleus,RAB11A,2.00688352253293
Nucleus,SLC22A20,0.0811912925422479
Nucleus,SNX27,-0.273642639175975
Nucleus,CROCCP2,1.94814007560064
Nucleus,SGMS2,-0.00178938188570332
Nucleus,C19orf44,0.443302083168027
Nucleus,BTNL9,2.04264351511518
Nucleus,FOXN3,-0.793298651378576
Nucleus,SHOC2,-0.90515583420522
Nucleus,SPATA5L1,-0.795147765229452
Nucleus,C11orf72,0.998864348697566
Nucleus,RALGAPA2,0.121018645025408
Nucleus,SECISBP2L,-0.216543631345857
Nucleus,RNPC3,3.28198174499516
Nucleus,GAS2L3,0.05313190974618
Nucleus,LOX,-0.901131299815862
Nucleus,TUBGCP5,0.59859739507311
Nucleus,SALL2,-0.830751521802822
Nucleus,PAICS,1.28793581466945
Nucleus,ARHGAP32,0.144335413319016
Nucleus,PCDHA6,0.307856932998755
Nucleus,KHNYN,0.163820639443229
Nucleus,ACAP2,0.129349009467082
Nucleus,LARP1B,0.0162701329978369
Nucleus,CCDC14,5.86745750954528
Nucleus,NUDT19,-0.39225024631924
Nucleus,TBC1D4,-0.858823666499562
Nucleus,CORO2A,-0.948823854638753
Nucleus,CDC42BPG,-0.490397296465465
Nucleus,SLC17A5,-0.162942293122233
Nucleus,OGFR,4.40978287794579
Nucleus,SSH1,-0.157777702235017
Nucleus,WDR73,1.41573925290407
Nucleus,ZFHX3,-0.320346316932535
Nucleus,TMSB4Y,-0.972570692862048
Nucleus,TRPA1,-0.263230210139101
Nucleus,INSIG2,0.947913664563522
